cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,endmonth,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
39,189885800,48,3955954,29673000,20,31,11,0.22916666666666666,0.20833333333333334,0.16666666666666666,0.3958333333333333,20723000.0,5.0,6125348.387096774,1.5483870967741935,디자이너,부산본점,-0.44,,0.0,,0.67,0.4791666666666667,0.10416666666666667,,2등급고객,0.7291666666666666,131.20671691337793,니  트,,3.0,2,3.0,명품,명품,금,fall,1,2.0,0.12,0.1875,0.03225806451612903,1,23,5,28324000.0,5,180109200.0,7,0.09302325581395349,2.0,0.0,0.0,0.0,0.041666666666666664,0.4427850845086889,6863877.26908696,2.4,0.5789473684210527,0.23529411764705882,0.4117647058823529,0.9262062822032782,0.8181818181818182,0.5483870967741935,0.6041666666666666,-0.20833333333333331,58.33,71182603087013.52
40,680977340,137,4970638,43240000,55,41,8,0.3722627737226277,0.3357664233576642,0.058394160583941604,0.23357664233576642,,,16609203.414634146,3.341463414634146,화장품,본  점,-0.7,18.0,0.012426668999000759,4.0,0.43,0.41605839416058393,0.0,1.0,1등급고객,0.34306569343065696,470.5396668618987,,,53.0,1,3.0,명품,식품,일,spring,4,1.0,0.25,0.32116788321167883,0.024390243902439025,11,3,14,42745600.0,4,585303840.0,10,0.0948905109489051,1.0,0.0,0.0,0.0,0.072992700729927,0.5215930973562204,9110389.417133056,2.4909090909090907,0.05970149253731343,0.32432432432432434,0.6756756756756757,-0.48535879389016523,1.0,1.170731707317073,0.635036496350365,-0.27007299270072993,99.27,218529441177500.6
41,10512000,5,2102400,9750000,4,3,77,0.0,0.4,0.2,0.4,,,3504000.0,1.6666666666666667,수산품,본  점,-0.07,,0.07134703196347032,5.0,0.2,0.4,0.0,,수면고객,0.8,7.263550029509468,,1.0,,2,3.0,남성의류,식품,금,fall,6,1.0,0.2,0.4,0.3333333333333333,1,0,2,,0,528000.0,113,0.0,0.0,0.0,0.0,0.0,0.6,0.973744292237443,4276410.504149479,1.25,0.25,1.0,0.0,-0.48535879389016523,0.0,0.0,0.8,-0.6000000000000001,40.0,20995296000000.0
42,58757280,34,1728155,8668800,23,14,21,0.20588235294117646,0.4411764705882353,0.20588235294117646,0.14705882352941177,,,4196948.571428572,2.4285714285714284,디자이너,강남점,-0.12,,0.00930744241394428,2.0,0.35,0.5294117647058824,0.0,,3등급고객,0.4117647058823529,40.59992797544673,,,1.0,3,2.0,명품,의류,토,summer,7,1.0,0.21,0.5588235294117647,0.07142857142857144,0,9,8,34361500.0,8,44449780.0,56,0.0,1.0,0.0,0.0,0.0,0.11764705882352941,0.5500217164579436,2577026.710709557,1.4782608695652173,0.42857142857142855,0.0,0.1111111111111111,-0.48535879389016523,0.36363636363636365,1.3571428571428572,0.5588235294117647,-0.11764705882352944,67.65,31197985316669.387
43,26561200,16,1660075,11875000,5,7,32,0.3125,0.25,0.4375,0.0,,,3794457.1428571427,2.2857142857142856,가공식품,분당점,0.15,0.0,0.013975272201557159,1.0,0.19,0.875,0.0,,수면고객,0.8125,18.353177800970975,,1.0,1.0,1,2.0,화장품,식품,수,fall,11,,0.75,0.625,0.14285714285714285,0,0,4,,0,12246200.0,51,0.0625,0.0,0.0,0.0,0.0,0.1875,0.6821453849976657,3666803.548141987,3.2,0.0,0.0,1.0,-0.48535879389016523,0.09090909090909091,1.1428571428571428,0.3125,0.375,93.75,20865728991020.41
44,88142300,51,1728280,27764000,37,20,16,0.1568627450980392,0.11764705882352941,0.43137254901960786,0.29411764705882354,250000.0,1.0,4407115.0,2.55,기타,강남점,0.21,,0.022249929942831082,3.0,0.24,0.4117647058823529,0.0196078431372549,,3등급고객,0.6470588235294118,60.90430039631206,디자이너부틱,1.0,2.0,1,2.0,명품,식품,토,fall,10,5.0,0.33,0.27450980392156865,0.05,6,6,8,33022000.0,2,58801300.0,23,0.14,9.0,0.0,0.0,0.0,0.19607843137254902,0.5831065220671573,4279592.734386281,1.3783783783783783,0.1,0.6363636363636364,0.18181818181818182,0.06162267309604415,0.8181818181818182,0.25,0.4117647058823529,0.17647058823529416,98.04,50794779569025.0
45,6895950,57,120982,2050000,11,21,14,0.2631578947368421,0.21052631578947367,0.3684210526315789,0.15789473684210525,,,328378.5714285714,2.7142857142857144,기타,본  점,-0.06,,0.9759641528723381,4.0,0.0,0.631578947368421,0.0,,3등급고객,0.8245614035087719,4.764942715562768,,,,1,1.0,식품,식품,수,fall,9,,0.72,0.24561403508771928,0.047619047619047616,0,0,6,,0,6890950.0,40,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.28149131011680767,288624.9990149692,5.181818181818182,0.0,0.0,0.0,-0.48535879389016523,0.7272727272727273,0.8571428571428571,0.5263157894736842,-0.05263157894736842,98.25,173180604897.9592
46,3677000,5,735400,3476000,4,2,18,0.2,0.0,0.0,0.8,,,1838500.0,2.5,차/커피,본  점,-0.15,,0.05466412836551537,1.0,0.2,1.0,0.0,,수면고객,1.0,2.540722360969018,,,,1,2.0,명품,식품,화,fall,2,1.0,0.6,0.8,0.5,0,1,4,,0,201000.0,284,0.0,0.0,3500.0,1.0,0.0,0.4,0.9453358716344846,1532461.8934903406,1.25,0.0,0.0,0.0,-0.48535879389016523,0.09090909090909091,0.5,1.0,-1.0,80.0,2681406250000.0
47,7273000,21,346333,2205000,10,5,35,0.5238095238095238,0.09523809523809523,0.38095238095238093,0.0,,,1454600.0,4.2,기타,강남점,0.07,0.0,0.08689674137219855,2.0,0.14,0.5238095238095238,0.0,,수면고객,0.9523809523809523,5.025475586436678,,,2.0,3,1.0,생활용품,식품,목,spring,5,2.0,0.57,0.5238095238095238,0.2,0,4,11,,0,3320000.0,36,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.12182043173380998,585895.5822783897,2.1,0.26666666666666666,0.0,0.8,-0.48535879389016523,0.09090909090909091,2.8,0.5238095238095238,-0.04761904761904767,61.9,1614119440000.0
48,115107880,198,581353,12500000,75,42,8,0.2676767676767677,0.37373737373737376,0.13131313131313133,0.22727272727272727,12085000.0,5.0,2740663.8095238097,4.714285714285714,기타,본  점,-0.69,38.0,0.12346035736215454,4.0,0.17,0.5757575757575758,0.025252525252525252,,1등급고객,0.6212121212121212,79.53689546906129,상품군미지정,,8.0,2,2.0,예체능,식품,토,summer,6,6.0,0.44,0.13131313131313133,0.02380952380952381,3,11,14,6450000.0,6,73750030.0,7,0.010362694300518135,1.0,321000.0,0.0,0.0,0.025252525252525252,0.6000759461472143,1838119.4586413705,2.64,0.13970588235294118,0.13636363636363635,0.5,0.5565106670359478,1.0,1.4761904761904763,0.5808080808080808,-0.1616161616161616,95.96,18477176129647.39
49,12810920,116,110439,870870,32,18,13,0.04310344827586207,0.3793103448275862,0.3706896551724138,0.20689655172413793,,,711717.7777777778,6.444444444444445,농산물,관악점,2.17,,0.9663732190974574,3.0,0.0,0.8362068965517241,0.0,,1등급고객,0.6293103448275862,8.852050831815395,,,,2,1.0,의류,식품,토,fall,12,1.0,0.6,0.3275862068965517,0.05555555555555555,0,0,15,,0,12682170.0,10,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.6433355293765006,166650.4498976659,3.625,0.01020408163265306,0.0,0.0,-0.48535879389016523,0.45454545454545453,3.388888888888889,0.04310344827586207,0.9137931034482758,93.97,207037081817.28397
50,35338450,31,1139950,8125000,23,12,30,0.06451612903225806,0.0967741935483871,0.22580645161290322,0.6129032258064516,,,2944870.8333333335,2.5833333333333335,캐주얼,광주점,0.24,38.0,0.00906095202251372,1.0,0.19,0.3870967741935484,0.0,2.0,이탈위험고객,0.7096774193548387,24.418055511826378,,1.0,3.0,1,2.0,남성의류,의류,화,fall,12,1.0,0.35,0.25806451612903225,0.08333333333333334,0,6,8,,0,4291950.0,2,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.5483404054224224,2016910.0072057422,1.3478260869565217,0.5238095238095238,0.14285714285714285,0.8571428571428571,-0.48535879389016523,0.2727272727272727,0.75,0.41935483870967744,0.16129032258064518,96.77,5683278662690.972
51,13461000,3,4487000,9384000,3,3,76,0.6666666666666666,0.0,0.0,0.3333333333333333,,,4487000.0,1.0,디자이너,부산본점,0.01,,0.0,,1.0,0.3333333333333333,0.0,,수면고객,0.6666666666666666,9.301241147947769,,1.0,,3,3.0,명품,남성의류,토,spring,12,,0.0,0.3333333333333333,0.3333333333333333,0,1,1,9384000.0,1,9384000.0,24,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.1691553376420771,4247627.4554155525,1.0,0.0,1.0,0.0,-0.48535879389016523,0.09090909090909091,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,12028226000000.0
52,13926390,70,198948,4050000,18,25,12,0.014285714285714285,0.34285714285714286,0.22857142857142856,0.4142857142857143,,,557055.6,2.8,가공식품,본  점,0.87,,0.05085452870413654,1.0,0.01,0.6,0.0,,2등급고객,0.4142857142857143,9.622814925367233,,,2.0,1,1.0,여성의류,식품,토,fall,12,1.0,0.73,0.5857142857142857,0.04,11,3,9,,0,5435090.0,16,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.6546606837809368,555393.0342641048,3.888888888888889,0.044444444444444446,0.7333333333333333,0.06666666666666667,-0.48535879389016523,0.36363636363636365,0.96,0.2857142857142857,0.4285714285714286,98.57,703814333272.6399
53,4225000,1,4225000,4225000,1,1,0,0.0,0.0,0.0,1.0,,,4225000.0,1.0,화장품,본  점,-0.04,0.0,0.0,,1.0,1.0,0.0,,신규고객,1.0,2.9193777468300515,,,1.0,1,3.0,화장품,화장품,금,fall,1,,0.0,1.0,1.0,0,0,1,,0,4225000.0,360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
54,157292300,352,446853,37113600,101,96,3,0.26136363636363635,0.23295454545454544,0.2897727272727273,0.2159090909090909,8989500.0,8.0,1638461.4583333333,3.6666666666666665,농산물,청량리점,0.43,,0.12230509694371562,3.0,0.08,0.6051136363636364,0.022727272727272728,1.0,vip고객,0.6988636363636364,108.68535866691515,시티웨어,,1.0,4,1.0,가전,식품,금,fall,7,8.0,0.66,0.15625,0.010416666666666666,4,13,17,6060600.0,2,65241850.0,0,0.011627906976744186,6.0,268000.0,0.0,0.0,0.019886363636363636,0.32346484856537794,2573576.999268639,3.485148514851485,0.13524590163934427,0.16216216216216217,0.24324324324324326,0.3123225121313901,1.0,1.1354166666666667,0.4090909090909091,0.18181818181818182,83.52,22856825626468.707
55,125864310,67,1878572,54000000,31,23,15,0.16417910447761194,0.40298507462686567,0.14925373134328357,0.2835820895522388,,,5472361.304347826,2.9130434782608696,가공식품,안양점,-0.01,51.0,0.01806961798781561,3.0,0.27,0.47761194029850745,0.0,,3등급고객,0.7164179104477612,86.96934100215837,,5.0,6.0,1,2.0,남성의류,식품,금,fall,8,3.0,0.48,0.31343283582089554,0.043478260869565216,8,4,8,31025000.0,4,108824110.0,7,0.04477611940298507,2.0,0.0,0.0,0.0,0.07462686567164178,0.18532894670459005,7248175.556861716,2.161290322580645,0.20512820512820512,0.3333333333333333,0.3333333333333333,-0.48535879389016523,0.6363636363636364,0.9565217391304348,0.4626865671641791,0.07462686567164178,98.51,145888655175941.78
56,133636010,83,1610072,16000000,28,19,16,0.2891566265060241,0.2891566265060241,0.21686746987951808,0.20481927710843373,,,7033474.2105263155,4.368421052631579,기타,본  점,0.04,30.0,0.07694849614261905,5.0,0.3,0.5542168674698795,0.0,,2.5등급고객,0.8313253012048193,92.33940680926823,,,12.0,1,2.0,화장품,식품,월,fall,7,,0.34,0.38554216867469876,0.05263157894736842,4,1,8,,0,91296610.0,3,0.012048192771084338,0.0,0.0,0.0,0.0,0.08433734939759036,0.27018084422005717,3420541.5604053074,2.9642857142857144,0.07317073170731707,0.2,0.55,-0.48535879389016523,0.7272727272727273,1.3157894736842106,0.46987951807228917,0.060240963855421714,98.8,31840239719624.375
57,438046180,50,8760924,48489000,11,38,8,0.3,0.32,0.32,0.06,28371000.0,2.0,11527531.05263158,1.3157894736842106,시티웨어,잠실점,0.31,,0.00042653037175212897,4.0,0.82,0.76,0.04,,2등급고객,0.56,302.6798272132334,시티웨어,,,1,4.0,의류,의류,토,fall,7,,0.08,0.24,0.026315789473684213,0,3,3,6528600.0,2,427304380.0,3,0.041666666666666664,5.0,0.0,0.0,0.0,0.06,0.46969198544317864,11735392.214147098,4.545454545454546,0.975,0.043478260869565216,0.13043478260869565,0.09041117135847616,0.9090909090909091,0.42105263157894735,0.34,0.32,98.0,180631109209572.62
58,2023500,8,252938,329000,2,7,38,0.25,0.125,0.25,0.375,,,289071.4285714286,1.1428571428571428,가공식품,본  점,-0.09,,0.9993822584630591,5.0,0.0,0.875,0.0,,수면고객,1.0,1.3981919220616827,,,,1,1.0,식품,식품,화,fall,2,,0.12,0.75,0.14285714285714285,0,0,2,,0,2023500.0,87,0.0,0.0,0.0,0.0,0.0,0.125,0.2851494934519397,108619.40023376512,4.0,0.0,0.0,0.0,-0.48535879389016523,0.2727272727272727,0.14285714285714285,0.625,-0.25,87.5,1441012755.102041
59,99215700,73,1359119,34000000,34,17,19,0.2602739726027397,0.1506849315068493,0.1917808219178082,0.3972602739726027,64691600.0,7.0,5836217.647058823,4.294117647058823,가공식품,잠실점,0.15,,0.011721935137281701,2.0,0.34,0.273972602739726,0.0958904109589041,,3등급고객,0.6438356164383562,68.55576490323465,비지니스군,10.0,2.0,1,2.0,가전,남성의류,토,fall,5,,0.49,0.2191780821917808,0.058823529411764705,18,1,9,,0,32735500.0,21,0.09090909090909091,1.0,0.0,0.0,0.0,0.0684931506849315,-0.05178162327131694,7244051.051790463,2.1470588235294117,0.42857142857142855,0.5428571428571428,0.05714285714285714,3.3756868554242545,0.45454545454545453,0.29411764705882354,0.4794520547945205,0.0410958904109589,98.63,168490710874100.3
60,3151200,5,630240,2544000,4,2,85,0.0,0.8,0.0,0.2,,,1575600.0,2.5,차/커피,잠실점,0.05,,0.19268849961919268,4.0,0.2,0.8,0.0,,수면고객,1.0,2.1774066640972447,,,1.0,1,2.0,생활용품,식품,수,summer,7,1.0,0.2,0.8,0.5,1,0,4,,0,3151200.0,3,0.0,0.0,0.0,0.0,0.0,0.6,0.8073115003808073,1077576.30263476,1.25,0.0,0.0,0.0,-0.48535879389016523,0.0,0.5,0.0,1.0,80.0,937798560000.0
61,1062500,2,531250,2125000,1,2,1,1.0,0.0,0.0,0.0,1062500.0,1.0,531250.0,1.0,섬유잡화,영등포점,-0.03,,0.0,,1.0,0.0,0.5,,신규고객,0.5,0.734163042841877,넥타이(특정),,,1,2.0,의류,의류,수,spring,4,,0.5,0.5,0.5,2,0,1,,0,,257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2253902.86503212,2.0,1.0,1.0,0.0,4.984455875971928,0.0,0.0,1.0,-1.0,50.0,2540039062500.0
62,2178000,1,2178000,2178000,1,1,0,0.0,0.0,0.0,1.0,,,2178000.0,1.0,명품,본  점,-0.04,,0.0,,1.0,0.0,0.0,,신규고객,1.0,1.5049478657031603,,,,1,3.0,명품,명품,수,fall,1,,0.0,1.0,1.0,1,0,1,,0,,334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,1.0,1.0,-1.0,0.0,0.0
63,391890,7,55984,187000,5,1,0,1.0,0.0,0.0,0.0,,,391890.0,7.0,농산물,본  점,-0.07,,0.9968103294291766,2.0,0.0,0.8571428571428571,0.0,,2.5등급고객,1.0,0.27078696927934415,,,,1,1.0,식품,식품,화,spring,5,,0.71,1.0,1.0,0,0,7,,0,391890.0,216,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,70064.26498987504,1.4,0.0,0.0,0.0,-0.48535879389016523,0.0,7.0,1.0,-1.0,85.71,0.0
64,16728810,47,355932,2875000,22,12,26,0.2765957446808511,0.44680851063829785,0.10638297872340426,0.1702127659574468,,,1394067.5,3.9166666666666665,농산물,분당점,-0.14,85.0,0.33433280669694976,4.0,0.09,0.5319148936170213,0.0,,3등급고객,0.723404255319149,11.559222637857523,,1.0,3.0,1,1.0,화장품,식품,목,summer,8,4.0,0.47,0.3191489361702128,0.08333333333333333,2,2,13,,0,13522610.0,22,0.0425531914893617,4.0,0.0,0.0,0.0,0.14893617021276595,0.4902213606347373,644744.7078358466,2.1363636363636362,0.06896551724137931,0.3333333333333333,0.5,-0.48535879389016523,0.36363636363636365,0.8333333333333334,0.40425531914893614,0.19148936170212766,97.87,1780976995552.0833
65,125714630,174,722498,14335000,72,28,12,0.12643678160919541,0.3275862068965517,0.367816091954023,0.1781609195402299,4013000.0,3.0,4489808.214285715,6.214285714285714,기타,관악점,1.97,90.0,0.0725474831370064,3.0,0.16,0.6206896551724138,0.017241379310344827,,1등급고객,0.14367816091954022,86.86591556756773,시티웨어,7.0,4.0,1,2.0,남성의류,식품,토,fall,7,12.0,0.43,0.7471264367816092,0.03571428571428572,7,2,22,644000.0,2,55496630.0,2,0.04678362573099415,15.0,0.0,0.0,0.0,0.034482758620689655,0.46273389183104624,1860507.6089805826,2.4166666666666665,0.21621621621621623,0.24324324324324326,0.08108108108108109,0.6867443496517119,1.0,1.7857142857142858,0.21264367816091953,0.5747126436781609,99.43,19660354677914.668
66,139274290,56,2487041,21420000,34,17,18,0.5,0.07142857142857142,0.30357142857142855,0.125,,,8192605.294117647,3.2941176470588234,기타,부산본점,-0.01,81.0,0.0554272436068423,5.0,0.36,0.44642857142857145,0.0,,3등급고객,0.39285714285714285,96.23532850451011,,3.0,8.0,3,3.0,예체능,식품,일,spring,5,1.0,0.46,0.5714285714285714,0.058823529411764705,6,4,12,,0,68865370.0,8,0.03571428571428571,4.0,2030000.0,0.0,0.0,0.16071428571428573,0.44217622649521315,4376196.306510225,1.6470588235294117,0.18518518518518517,0.35294117647058826,0.4117647058823529,-0.48535879389016523,0.5454545454545454,0.35294117647058826,0.5714285714285714,-0.14285714285714285,69.64,71220488751648.44
67,1062000,1,1062000,1062000,1,1,0,0.0,1.0,0.0,0.0,,,1062000.0,1.0,화장품,본  점,0.01,0.0,0.0,,0.0,1.0,0.0,,신규고객,0.0,0.7338175543511277,,,1.0,1,2.0,화장품,화장품,일,summer,8,,0.0,1.0,1.0,0,1,1,,0,,127,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,1.0,0.0,1.0,0.0,0.0
68,611347440,76,8044045,54427200,31,29,11,0.39473684210526316,0.2236842105263158,0.3026315789473684,0.07894736842105263,,,21080946.20689655,2.6206896551724137,화장품,대전점,0.06,19.0,0.0018691171750060817,4.0,0.67,0.35526315789473684,0.0,,1등급고객,0.6973684210526315,422.4270087378746,,2.0,19.0,1,4.0,예체능,화장품,화,spring,4,,0.13,0.27631578947368424,0.034482758620689655,15,8,9,43991600.0,6,478550440.0,10,0.17105263157894737,6.0,0.0,0.0,0.0,0.06578947368421052,0.3602275328085123,10671163.45985416,2.4516129032258065,0.47619047619047616,0.3488372093023256,0.5348837209302325,-0.48535879389016523,0.8181818181818182,0.3448275862068966,0.5131578947368421,-0.026315789473684237,98.68,434045611789630.44
69,1416950,3,472317,1026000,2,2,61,0.0,0.3333333333333333,0.6666666666666666,0.0,,,708475.0,1.5,가공식품,일산점,0.07,,1.0,5.0,0.0,1.0,0.0,,수면고객,1.0,0.9790798339339271,,,,1,1.0,식품,식품,화,fall,11,1.0,0.33,0.6666666666666666,0.5,0,0,2,,0,1416950.0,55,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,496429.8548972789,1.5,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,66.67,411554325625.0
70,142850,1,142850,142850,1,1,0,0.0,1.0,0.0,0.0,,,142850.0,1.0,육류,청량리점,0.01,,1.0,4.0,0.0,1.0,0.0,,신규고객,1.0,0.09870606180702317,,,,1,1.0,식품,식품,월,summer,8,,0.0,1.0,1.0,0,0,1,,0,142850.0,140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
71,70633210,103,685759,13970000,54,33,10,0.1262135922330097,0.2524271844660194,0.32038834951456313,0.30097087378640774,23530000.0,9.0,2140400.303030303,3.121212121212121,기타,본  점,0.56,18.0,0.08923720159398107,4.0,0.16,0.5339805825242718,0.08737864077669903,,1등급고객,0.8446601941747572,48.805922239331096,상품군미지정,,7.0,3,2.0,화장품,식품,화,fall,10,5.0,0.5,0.18446601941747573,0.030303030303030307,2,9,10,16041000.0,6,59602100.0,20,0.02127659574468085,2.0,105930.0,0.0,0.0,0.04854368932038835,0.4078548886564833,2581439.4866325282,1.9074074074074074,0.3055555555555556,0.09375,0.1875,1.5036647224233233,0.8181818181818182,0.5151515151515151,0.3592233009708738,0.28155339805825247,51.46,19937325446651.42
72,6194090,20,309704,1656000,10,6,49,0.05,0.0,0.9,0.05,,,1032348.3333333334,3.3333333333333335,농산물,부평점,0.36,,0.9837183508796288,5.0,0.0,0.7,0.0,,수면고객,1.0,4.2799736113284155,,,,1,1.0,식품,식품,수,fall,9,,0.5,0.55,0.16666666666666669,0,0,6,,0,6194090.0,45,0.0,0.0,0.0,0.0,0.0,0.1,0.6006451310846307,529125.5127638731,2.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.16666666666666666,0.1,0.8,95.0,394325915880.5556
73,169350,7,24193,72000,4,1,0,0.0,1.0,0.0,0.0,,,169350.0,7.0,축산가공,안양점,-0.02,,0.9890758783584293,1.0,0.0,0.7142857142857143,0.0,,2.5등급고객,1.0,0.11701695181672644,,,,1,1.0,식품,식품,화,summer,6,,1.0,1.0,1.0,0,0,7,,0,94350.0,188,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,26811.959840268868,1.75,0.0,0.0,0.0,-0.48535879389016523,0.0,7.0,1.0,-1.0,85.71,0.0
74,31871970,33,965817,10750000,15,18,19,0.2727272727272727,0.3333333333333333,0.30303030303030304,0.09090909090909091,12581000.0,8.0,1770665.0,1.8333333333333333,농산물,부산본점,0.22,80.0,0.16330870040352072,5.0,0.24,0.696969696969697,0.24242424242424243,,3등급고객,0.7878787878787878,22.02279762500237,수입주방,,8.0,2,2.0,화장품,식품,목,fall,11,2.0,0.45,0.12121212121212122,0.05555555555555555,0,4,3,0.0,2,29644500.0,3,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.6350611524797495,3118733.8668573424,2.2,0.3333333333333333,0.0,0.5,3.7689415048914636,0.6363636363636364,0.7222222222222222,0.42424242424242425,0.15151515151515155,90.91,15827832256380.555
75,2727500,3,909167,2280000,3,2,78,0.0,0.6666666666666666,0.0,0.3333333333333333,,,1363750.0,1.5,차/커피,부평점,-0.05,,0.16406966086159486,4.0,0.33,0.6666666666666666,0.0,,수면고객,1.0,1.8846397170364415,,,,1,2.0,의류,식품,금,summer,6,,0.33,0.6666666666666666,0.5,0,1,2,,0,,199,0.0,1.0,0.0,0.0,0.0,1.0,0.8386801099908341,1206711.2675919347,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,66.67,853314062500.0
76,14219880,37,384321,2415000,12,12,20,0.4864864864864865,0.35135135135135137,0.16216216216216217,0.0,,,1184990.0,3.0833333333333335,젓갈/반찬,본  점,-0.11,30.0,0.28187017049370316,5.0,0.16,0.3783783783783784,0.0,,3등급고객,0.6216216216216216,9.82560975966715,,,7.0,1,1.0,화장품,식품,금,spring,5,,0.43,0.5135135135135135,0.08333333333333333,0,1,9,,0,13379880.0,52,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.08918500015471298,617987.8656655889,3.0833333333333335,0.2916666666666667,0.0,0.8571428571428571,-0.48535879389016523,0.5454545454545454,0.75,0.5945945945945946,-0.1891891891891892,97.3,1560482393766.6667
